what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1468124286356
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1468124286357
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1468124286359
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1468124286361
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1468124286363
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1468124286364
os,sysinfo,,,"win32",1468124286390
arch,sysinfo,,,"x86",1468124286390
ws,sysinfo,,,"win32",1468124286390
locale,sysinfo,,,"en_US",1468124286390
processors,sysinfo,,,"4",1468124286391
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1468124286391
java.runtime.version,sysinfo,,,"1.8.0_65-b17",1468124286391
java.specification.name,sysinfo,,,"Java Platform API Specification",1468124286391
java.specification.vendor,sysinfo,,,"Oracle Corporation",1468124286391
java.specification.version,sysinfo,,,"1.8",1468124286391
java.vendor,sysinfo,,,"Oracle Corporation",1468124286391
java.version,sysinfo,,,"1.8.0_65",1468124286391
java.vm.info,sysinfo,,,"mixed mode",1468124286391
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1468124286391
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1468124286391
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1468124286391
java.vm.specification.version,sysinfo,,,"1.8",1468124286391
java.vm.vendor,sysinfo,,,"Oracle Corporation",1468124286391
java.vm.version,sysinfo,,,"25.65-b01",1468124286391
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1468124286423
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1468124286482
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1468124286597
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1468124286639
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1468124286952
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1468124287403
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1468124287837
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1468124287852
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1468124291035
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1468124304797
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1468124305489
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1468124305584
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1468124312111
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1468124313342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468124321472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1468124338975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1468124339623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1468124339769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468124345053
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1468124345634
